initials,es_ID,study_ID,species_ID,population_ID,family_ID,shared_trt_ID,cohort_ID,note_ID,data_source,data_url,fig_file_name,data_type,data_file_name,peer.reviewed,ref,title,pub_year,journal,thesis_chapter,doi,citation,phylum,class,order,family,genus,species,genus_species,habitat,taxonomic_group,reproduction_mode,life_stage_manip,life_stage_tested,brought_common_temp,mobility_life_stage_manip,time_common_temp,common_temp,exp_design,origin_hatching,latitude,longitude,elevation,season,year,body_length,body_mass,age_tested,sex,housing_temp,incubation_independent,metric,endpoint,acc_temp_low,acc_temp_high,acc_temp_var,is_acc_temp_fluctuating,acc_duration,ramping,set_time,n_test_temp,n_replicates_per_temp,n_animals_per_replicate,humidity,oxygen,salinity,pH,photoperiod,gravidity,starved,minor_concerns,major_concerns,notes_moderators,mean_HT_low,sd_HT_low,n_HT_low,mean_HT_high,sd_HT_high,n_HT_high,error_type,notes_es,exclude,n_trt,n_cohort,within_study_mean_low,within_study_mean_high,within_study_sd_low,within_study_sd_high,between_study_mean_low,between_study_mean_high,between_study_sd_low,between_study_sd_high,imputed,imputed_sd_low,imputed_sd_high,dARR,Var_dARR,precision,is_concern
RZ,989,79,72,220,238,556,858,"Treatments were re-used in stepwise comparisons. The same animals were used to measure LRR and OS, hence the shared cohort_IDs.",Tab1,NA,NA,published,NA,peer-reviewed,Perez_et_al_2010,Thermoregulatory behavior and critical thermal limits of the angelfish Pterophyllum scalare (Lichtenstein) (Pisces: Cichlidae),2003,Journal of Thermal Biology,NA,10.1016/S0306-4565(03)00062-X,"Pérez, Estela, Fernando D??az, and Sonia Espina. ""Thermoregulatory behavior and critical thermal limits of the angelfish Pterophyllum scalare (Lichtenstein)(Pisces: Cichlidae)."" Journal of Thermal Biology 28, no. 8 (2003): 531-544.",Chordata,Actinopterygii,Cichliformes,Cichlidae,Pterophyllum,scalare,Pterophyllum scalare,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,lab,NA,NA,NA,NA,NA,NA,1.4,NA,unknown,28.5,yes,CTmax,OS,24,28,1,fluctuating,30,1,NA,NA,NA,NA,NA,6.5,NA,8.2,12,NA,NA,NA,NA,"Oxygen and salinity parameters during CTmax testing were assumed to be the same as those during the acclimation period. Housing parameters (e.g. water temp, oxygen levels) were taken as the midpoint of the ranges given in the text. Body mass before acclimation was taken, and taken as the mean of the range presented (0.9-1.9g).",37.6,0.838350853,30,40.6,1.117801138,30,sd,Data taken from table. 95% confidence intervals were converted to SE by dividing them by 1.96 and SE was converted to SD. Sample sizes were approximated by dividing the total sample size in each size class by the number of acclimation temperatures.,no,3,2,37.266666666666666,38.71666666666667,1.25752628,1.3506763748333332,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.838350853,1.117801138,0.75,0.0010575020826179705,30.75100998745244,no
RZ,990,79,72,220,238,556,859,"Treatments were re-used in stepwise comparisons. The same animals were used to measure LRR and OS, hence the shared cohort_IDs.",Tab1,NA,NA,published,NA,peer-reviewed,Perez_et_al_2012,Thermoregulatory behavior and critical thermal limits of the angelfish Pterophyllum scalare (Lichtenstein) (Pisces: Cichlidae),2003,Journal of Thermal Biology,NA,10.1016/S0306-4565(03)00064-X,"Pérez, Estela, Fernando D??az, and Sonia Espina. ""Thermoregulatory behavior and critical thermal limits of the angelfish Pterophyllum scalare (Lichtenstein)(Pisces: Cichlidae)."" Journal of Thermal Biology 28, no. 8 (2003): 531-546.",Chordata,Actinopterygii,Cichliformes,Cichlidae,Pterophyllum,scalare,Pterophyllum scalare,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,lab,NA,NA,NA,NA,NA,NA,1.4,NA,unknown,28.5,yes,CTmax,OS,28,32,1,fluctuating,30,1,NA,NA,NA,NA,NA,6.5,NA,8.2,12,NA,NA,NA,NA,"Oxygen and salinity parameters during CTmax testing were assumed to be the same as those during the acclimation period. Housing parameters (e.g. water temp, oxygen levels) were taken as the midpoint of the ranges given in the text. Body mass before acclimation was taken, and taken as the mean of the range presented (0.9-1.9g).",40.6,1.117801138,30,40.8,1.117801138,30,sd,Data taken from table. 95% confidence intervals were converted to SE by dividing them by 1.96 and SE was converted to SD. Sample sizes were approximated by dividing the total sample size in each size class by the number of acclimation temperatures.,no,3,2,37.266666666666666,38.71666666666667,1.25752628,1.3506763748333332,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.117801138,1.117801138,0.049999999999998934,0.0013015410251188487,27.71858581670127,no
RZ,991,83,76,221,239,557,860,"The same animals were used to measure OS and heat coma temperatures, hence the shared cohort_IDs.",Tab1,NA,NA,published,NA,peer-reviewed,Piyaphongkul_et_al_2018,Thermal acclimation capacity of Jack Beardsley mealybug (Pseudococcus jackbeardsleyi) to survive in a warming world,2018,Journal of Asia-Pacific Entomology,NA,https://doi.org/10.1016/j.aspen.2018.05.003,"Piyaphongkul, J., P. Suraksakul, N. Tangchitsomkid, and S. Sahaya. ""Thermal acclimation capacity of Jack Beardsley mealybug (Pseudococcus jackbeardsleyi) to survive in a warming world."" Journal of Asia-Pacific Entomology 21, no. 2 (2018): 737-742.",Arthropoda,Insecta,Hemiptera,Pseudococcidae,Pseudococcus,jackbeardsleyi,Pseudococcus jackbeardsleyi,terrestrial,terrestrial invertebrate,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,lab,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,CTmax,OS,25,35,NA,constant,7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,Coordinates not taken because too approximate. Ramping rate was 0.5°C/min prior to 35°C and 0.1°C/min thereafter. Ramping was taken to as the latest rate (0.1) because all animals reached CTmax above 35C.,52.2,1.549193338,15,53.9,1.936491673,15,sd,Data taken from table. SE was converted to SD.,no,1,2,52.85,54.9,1.355544171,1.7428425055,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.549193338,1.936491673,0.16999999999999957,0.0010499999997326155,30.86066999634775,no
RZ/PP,992,83,76,221,239,558,860,"The same animals were used to measure OS and heat coma temperatures, hence the shared cohort_IDs.",Tab1,NA,NA,published,NA,peer-reviewed,Piyaphongkul_et_al_2018,Thermal acclimation capacity of Jack Beardsley mealybug (Pseudococcus jackbeardsleyi) to survive in a warming world,2018,Journal of Asia-Pacific Entomology,NA,https://doi.org/10.1016/j.aspen.2018.05.003,"Piyaphongkul, J., P. Suraksakul, N. Tangchitsomkid, and S. Sahaya. ""Thermal acclimation capacity of Jack Beardsley mealybug (Pseudococcus jackbeardsleyi) to survive in a warming world."" Journal of Asia-Pacific Entomology 21, no. 2 (2018): 737-742.",Arthropoda,Insecta,Hemiptera,Pseudococcidae,Pseudococcus,jackbeardsleyi,Pseudococcus jackbeardsleyi,terrestrial,terrestrial invertebrate,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,lab,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,CTmax,other,25,35,NA,constant,7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,"Coordinates not taken because too approximate. Ramping rate was 0.5°C/min prior to 35°C and 0.1°C/min thereafter. Ramping was taken to as the latest rate (0.1) because all animals reached CTmax above 35C. Endpoint was the ""heat coma"" temperature.",53.5,1.161895004,15,55.9,1.549193338,15,sd,Data taken from table. SE was converted to SD.,no,1,2,52.85,54.9,1.355544171,1.7428425055,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.161895004,1.549193338,0.23999999999999985,6.499999997238198e-4,39.223227035969636,no
RZ,993,84,77,222,240,559,861,Treatments were re-used in stepwise comparisons.,Tab1,NA,NA,published,NA,not-peer-reviewed,Porter_2016,Thermal Niche Requirements of the White-Spotted Bamboo Shark Chiloscyllium plagiosum,2016,Thesis,NA,NA,"Porter, Zoë Caitlin. Thermal Niche Requirements of the White-Spotted Bamboo Shark Chiloscyllium plagiosum. The University of West Florida, 2020.",Chordata,Chondrichthyes,Orectolobiformes,Hemiscylliidae,Chiloscyllium,plagiosum,Chiloscyllium plagiosum,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,SeaWorld,NA,NA,NA,NA,NA,NA,NA,NA,unknown,25,yes,CTmax,OS,18,22,NA,constant,14,0.3,NA,NA,NA,NA,NA,NA,30,NA,12,NA,starved,NA,SD possibly under-estimated.,NA,34.3,1.767766953,2,35.4,0.494974747,2,sd,"Data taken from table. Unclear whether SD or SE were presented. Errors were assumed to be SE as a conservative measure, and were converted to SD.",no,3,1,35,36.199999999999996,1.107800624,0.589255651,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.767766953,0.494974747,0.27500000000000036,0.10531250000895681,3.081484862954342,yes
RZ,994,84,77,222,240,559,862,Treatments were re-used in stepwise comparisons.,Tab1,NA,NA,published,NA,not-peer-reviewed,Porter_2019,Thermal Niche Requirements of the White-Spotted Bamboo Shark Chiloscyllium plagiosum,2016,Thesis,NA,NA,"Porter, Zoë Caitlin. Thermal Niche Requirements of the White-Spotted Bamboo Shark Chiloscyllium plagiosum. The University of West Florida, 2023.",Chordata,Chondrichthyes,Orectolobiformes,Hemiscylliidae,Chiloscyllium,plagiosum,Chiloscyllium plagiosum,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,SeaWorld,NA,NA,NA,NA,NA,NA,NA,NA,unknown,25,yes,CTmax,OS,22,26,NA,constant,14,0.3,NA,NA,NA,NA,NA,NA,30,NA,12,NA,starved,NA,SD possibly under-estimated.,NA,35.4,0.494974747,2,35.3,1.060660172,2,sd,"Data taken from table. Unclear whether SD or SE were presented. Errors were assumed to be SE as a conservative measure, and were converted to SD.",no,3,1,35,36.199999999999996,1.107800624,0.589255651,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.494974747,1.060660172,-0.025000000000000355,0.04281250001983698,4.832976745521747,yes
RZ,995,84,77,222,240,559,863,Treatments were re-used in stepwise comparisons.,Tab1,NA,NA,published,NA,not-peer-reviewed,Porter_2021,Thermal Niche Requirements of the White-Spotted Bamboo Shark Chiloscyllium plagiosum,2016,Thesis,NA,NA,"Porter, Zoë Caitlin. Thermal Niche Requirements of the White-Spotted Bamboo Shark Chiloscyllium plagiosum. The University of West Florida, 2025.",Chordata,Chondrichthyes,Orectolobiformes,Hemiscylliidae,Chiloscyllium,plagiosum,Chiloscyllium plagiosum,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,SeaWorld,NA,NA,NA,NA,NA,NA,NA,NA,unknown,25,yes,CTmax,OS,26,30,NA,constant,14,0.3,NA,NA,NA,NA,NA,NA,30,NA,12,NA,starved,NA,SD possibly under-estimated.,NA,35.3,1.060660172,2,37.9,0.212132034,2,sd,"Data taken from table. Unclear whether SD or SE were presented. Errors were assumed to be SE as a conservative measure, and were converted to SD.",no,3,1,35,36.199999999999996,1.107800624,0.589255651,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.060660172,0.212132034,0.6500000000000004,0.03656250000987646,5.2297636029785615,yes
RZ/PP,996,85,78,223,241,560,864,Treatments were re-used in stepwise comparisons.,Tab1,NA,NA,published,NA,peer-reviewed,Re_et_al_2006,Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson,2006,Journal of Thermal Biology,NA,10.1016/j.jtherbio.2006.05.004,"Re, Ana Denisse, Fernando Díaz, and Gustavo Valdez. ""Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson."" Journal of Thermal Biology 31, no. 6 (2006): 506-513.",Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,stylirostris,Litopenaeus stylirostris,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,mobile,NA,NA,A,farm,NA,NA,NA,NA,NA,NA,NA,NA,unknown,28,yes,CTmax,LRR,20,23,1,fluctuating,21,1,NA,NA,NA,NA,NA,NA,10,NA,12,NA,starved,NA,SD missing.,NA,35.37,1.140851009,20,39,NA,20,sd,"Data taken from table. 95% confidence intervals were converted to SE by dividing them by 1.96 and SE was converted to SD. Confidence interval was reported as ""0"" so it was reported as ""NA"".",no,5,1,39.75971428571429,40.97485714285714,1.2195347950689654,1.1196439312916666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,yes,1.140851009,0.853480917487629,1.2100000000000009,0.011277615006954681,9.41654026276225,yes
RZ/PP,997,85,78,223,241,560,865,Treatments were re-used in stepwise comparisons.,Tab1,NA,NA,published,NA,peer-reviewed,Re_et_al_2006,Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson,2006,Journal of Thermal Biology,NA,10.1016/j.jtherbio.2006.05.004,"Re, Ana Denisse, Fernando Díaz, and Gustavo Valdez. ""Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson."" Journal of Thermal Biology 31, no. 6 (2006): 506-513.",Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,stylirostris,Litopenaeus stylirostris,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,mobile,NA,NA,A,farm,NA,NA,NA,NA,NA,NA,NA,NA,unknown,28,yes,CTmax,LRR,23,25,1,fluctuating,21,1,NA,NA,NA,NA,NA,NA,10,NA,12,NA,starved,NA,SD missing.,NA,39,NA,20,39.42,1.825361614,20,sd,"Data taken from table. 95% confidence intervals were converted to SE by dividing them by 1.96 and SE was converted to SD. Confidence interval was reported as ""0"" so it was reported as ""NA"".",no,5,1,39.75971428571429,40.97485714285714,1.2195347950689654,1.1196439312916666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,yes,0.853480917487629,1.825361614,0.21000000000000085,0.05075468372975263,4.438762793665482,yes
RZ/PP,998,85,78,223,241,560,866,Treatments were re-used in stepwise comparisons.,Tab1,NA,NA,published,NA,peer-reviewed,Re_et_al_2006,Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson,2006,Journal of Thermal Biology,NA,10.1016/j.jtherbio.2006.05.004,"Re, Ana Denisse, Fernando Díaz, and Gustavo Valdez. ""Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson."" Journal of Thermal Biology 31, no. 6 (2006): 506-513.",Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,stylirostris,Litopenaeus stylirostris,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,mobile,NA,NA,A,farm,NA,NA,NA,NA,NA,NA,NA,NA,unknown,28,yes,CTmax,LRR,25,28,1,fluctuating,21,1,NA,NA,NA,NA,NA,NA,10,NA,12,NA,starved,NA,NA,NA,39.42,1.825361614,20,40.18,2.053531816,20,sd,Data taken from table. 95% confidence intervals were converted to SE by dividing them by 1.96 and SE was converted to SD.,no,5,1,39.75971428571429,40.97485714285714,1.2195347950689654,1.1196439312916666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.825361614,2.053531816,0.2533333333333327,0.041938544117716345,4.883074215831688,no
RZ/PP,999,85,78,223,241,560,867,Treatments were re-used in stepwise comparisons.,Tab1,NA,NA,published,NA,peer-reviewed,Re_et_al_2006,Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson,2006,Journal of Thermal Biology,NA,10.1016/j.jtherbio.2006.05.004,"Re, Ana Denisse, Fernando Díaz, and Gustavo Valdez. ""Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson."" Journal of Thermal Biology 31, no. 6 (2006): 506-513.",Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,stylirostris,Litopenaeus stylirostris,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,mobile,NA,NA,A,farm,NA,NA,NA,NA,NA,NA,NA,NA,unknown,28,yes,CTmax,LRR,28,30,1,fluctuating,21,1,NA,NA,NA,NA,NA,NA,10,NA,12,NA,starved,NA,NA,NA,40.18,2.053531816,20,42.62,1.140851009,20,sd,Data taken from table. 95% confidence intervals were converted to SE by dividing them by 1.96 and SE was converted to SD.,no,5,1,39.75971428571429,40.97485714285714,1.2195347950689654,1.1196439312916666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,2.053531816,1.140851009,1.2199999999999989,0.06898167430075719,3.8074405804850953,no
RZ/PP,1000,85,78,223,241,560,868,Treatments were re-used in stepwise comparisons.,Tab1,NA,NA,published,NA,peer-reviewed,Re_et_al_2006,Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson,2006,Journal of Thermal Biology,NA,10.1016/j.jtherbio.2006.05.004,"Re, Ana Denisse, Fernando Díaz, and Gustavo Valdez. ""Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson."" Journal of Thermal Biology 31, no. 6 (2006): 506-513.",Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,stylirostris,Litopenaeus stylirostris,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,mobile,NA,NA,A,farm,NA,NA,NA,NA,NA,NA,NA,NA,unknown,28,yes,CTmax,LRR,30,33,1,fluctuating,21,1,NA,NA,NA,NA,NA,NA,10,NA,12,NA,starved,NA,NA,NA,42.62,1.140851009,20,43.83,0.129072558,20,sd,Data taken from table. 95% confidence intervals were converted to SE by dividing them by 1.96 and SE was converted to SD.,no,5,1,39.75971428571429,40.97485714285714,1.2195347950689654,1.1196439312916666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.140851009,0.129072558,0.4033333333333336,0.007323337499805452,11.685450911472998,no
RZ/PP,1001,85,78,223,241,561,869,Treatments were re-used in stepwise comparisons.,Tab1,NA,NA,published,NA,peer-reviewed,Re_et_al_2006,Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson,2006,Journal of Thermal Biology,NA,10.1016/j.jtherbio.2006.05.004,"Re, Ana Denisse, Fernando Díaz, and Gustavo Valdez. ""Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson."" Journal of Thermal Biology 31, no. 6 (2006): 506-513.",Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,stylirostris,Litopenaeus stylirostris,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,mobile,NA,NA,A,farm,NA,NA,NA,NA,NA,NA,NA,NA,unknown,28,yes,CTmax,LRR,20,23,1,fluctuating,21,1,NA,NA,NA,NA,NA,NA,15,NA,12,NA,starved,NA,SD missing.,NA,35.57,1.597191412,20,39,NA,20,sd,"Data taken from table. 95% confidence intervals were converted to SE by dividing them by 1.96 and SE was converted to SD. Confidence interval was reported as ""0"" so it was reported as ""NA"".",no,5,1,39.75971428571429,40.97485714285714,1.2195347950689654,1.1196439312916666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,yes,1.597191412,0.853480917487629,1.1433333333333333,0.01821916712823377,7.4085930543592395,yes
RZ/PP,1002,85,78,223,241,561,870,Treatments were re-used in stepwise comparisons.,Tab1,NA,NA,published,NA,peer-reviewed,Re_et_al_2006,Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson,2006,Journal of Thermal Biology,NA,10.1016/j.jtherbio.2006.05.004,"Re, Ana Denisse, Fernando Díaz, and Gustavo Valdez. ""Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson."" Journal of Thermal Biology 31, no. 6 (2006): 506-513.",Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,stylirostris,Litopenaeus stylirostris,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,mobile,NA,NA,A,farm,NA,NA,NA,NA,NA,NA,NA,NA,unknown,28,yes,CTmax,LRR,23,25,1,fluctuating,21,1,NA,NA,NA,NA,NA,NA,15,NA,12,NA,starved,NA,SD missing.,NA,39,NA,20,39.08,1.597191412,20,sd,"Data taken from table. 95% confidence intervals were converted to SE by dividing them by 1.96 and SE was converted to SD. Confidence interval was reported as ""0"" so it was reported as ""NA"".",no,5,1,39.75971428571429,40.97485714285714,1.2195347950689654,1.1196439312916666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,yes,0.853480917487629,1.597191412,0.03999999999999915,0.04099312603852598,4.939062036239494,yes
RZ/PP,1003,85,78,223,241,561,871,Treatments were re-used in stepwise comparisons.,Tab1,NA,NA,published,NA,peer-reviewed,Re_et_al_2006,Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson,2006,Journal of Thermal Biology,NA,10.1016/j.jtherbio.2006.05.004,"Re, Ana Denisse, Fernando Díaz, and Gustavo Valdez. ""Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson."" Journal of Thermal Biology 31, no. 6 (2006): 506-513.",Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,stylirostris,Litopenaeus stylirostris,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,mobile,NA,NA,A,farm,NA,NA,NA,NA,NA,NA,NA,NA,unknown,28,yes,CTmax,LRR,25,28,1,fluctuating,21,1,NA,NA,NA,NA,NA,NA,15,NA,12,NA,starved,NA,SD missing.,NA,39.08,1.597191412,20,41,NA,20,sd,"Data taken from table. 95% confidence intervals were converted to SE by dividing them by 1.96 and SE was converted to SD. Confidence interval was reported as ""0"" so it was reported as ""NA"".",no,5,1,39.75971428571429,40.97485714285714,1.2195347950689654,1.1196439312916666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,yes,1.597191412,0.853480917487629,0.6400000000000006,0.01821916712823377,7.4085930543592395,yes
RZ/PP,1004,85,78,223,241,561,872,Treatments were re-used in stepwise comparisons.,Tab1,NA,NA,published,NA,peer-reviewed,Re_et_al_2006,Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson,2006,Journal of Thermal Biology,NA,10.1016/j.jtherbio.2006.05.004,"Re, Ana Denisse, Fernando Díaz, and Gustavo Valdez. ""Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson."" Journal of Thermal Biology 31, no. 6 (2006): 506-513.",Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,stylirostris,Litopenaeus stylirostris,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,mobile,NA,NA,A,farm,NA,NA,NA,NA,NA,NA,NA,NA,unknown,28,yes,CTmax,LRR,28,30,1,fluctuating,21,1,NA,NA,NA,NA,NA,NA,15,NA,12,NA,starved,NA,SD missing.,NA,41,NA,20,42,NA,20,sd,"Data taken from table. 95% confidence intervals were converted to SE by dividing them by 1.96 and SE was converted to SD. Confidence interval was reported as ""0"" so it was reported as ""NA"".",no,5,1,39.75971428571429,40.97485714285714,1.2195347950689654,1.1196439312916666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,yes,0.853480917487629,0.853480917487629,0.5,0.018210741912888122,7.410306652144255,yes
RZ/PP,1005,85,78,223,241,561,873,Treatments were re-used in stepwise comparisons.,Tab1,NA,NA,published,NA,peer-reviewed,Re_et_al_2006,Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson,2006,Journal of Thermal Biology,NA,10.1016/j.jtherbio.2006.05.004,"Re, Ana Denisse, Fernando Díaz, and Gustavo Valdez. ""Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson."" Journal of Thermal Biology 31, no. 6 (2006): 506-513.",Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,stylirostris,Litopenaeus stylirostris,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,mobile,NA,NA,A,farm,NA,NA,NA,NA,NA,NA,NA,NA,unknown,28,yes,CTmax,LRR,30,33,1,fluctuating,21,1,NA,NA,NA,NA,NA,NA,15,NA,12,NA,starved,NA,SD missing.,NA,42,NA,20,43,NA,20,sd,"Data taken from table. 95% confidence intervals were converted to SE by dividing them by 1.96 and SE was converted to SD. Confidence interval was reported as ""0"" so it was reported as ""NA"".",no,5,1,39.75971428571429,40.97485714285714,1.2195347950689654,1.1196439312916666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,yes,0.853480917487629,0.853480917487629,0.3333333333333333,0.00809366307239472,11.115459978216382,yes
RZ/PP,1006,85,78,223,241,562,874,Treatments were re-used in stepwise comparisons.,Tab1,NA,NA,published,NA,peer-reviewed,Re_et_al_2006,Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson,2006,Journal of Thermal Biology,NA,10.1016/j.jtherbio.2006.05.004,"Re, Ana Denisse, Fernando Díaz, and Gustavo Valdez. ""Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson."" Journal of Thermal Biology 31, no. 6 (2006): 506-513.",Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,stylirostris,Litopenaeus stylirostris,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,mobile,NA,NA,A,farm,NA,NA,NA,NA,NA,NA,NA,NA,unknown,28,yes,CTmax,LRR,20,23,1,fluctuating,21,1,NA,NA,NA,NA,NA,NA,20,NA,12,NA,starved,NA,NA,NA,36.94,1.369021211,20,38.52,1.140851009,20,sd,Data taken from table. 95% confidence intervals were converted to SE by dividing them by 1.96 and SE was converted to SD.,no,5,1,39.75971428571429,40.97485714285714,1.2195347950689654,1.1196439312916666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.369021211,1.140851009,0.5266666666666685,0.017643111671690137,7.528568538933122,no
RZ/PP,1007,85,78,223,241,562,875,Treatments were re-used in stepwise comparisons.,Tab1,NA,NA,published,NA,peer-reviewed,Re_et_al_2006,Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson,2006,Journal of Thermal Biology,NA,10.1016/j.jtherbio.2006.05.004,"Re, Ana Denisse, Fernando Díaz, and Gustavo Valdez. ""Effect of salinity on the thermoregulatory behavior of juvenile blue shrimp Litopenaeus stylirostris Stimpson."" Journal of Thermal Biology 31, no. 6 (2006): 506-513.",Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,stylirostris,Litopenaeus stylirostris,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,mobile,NA,NA,A,farm,NA,NA,NA,NA,NA,NA,NA,NA,unknown,28,yes,CTmax,LRR,23,25,1,fluctuating,21,1,NA,NA,NA,NA,NA,NA,20,NA,12,NA,starved,NA,NA,NA,38.52,1.140851009,20,40.37,1.369021211,20,sd,Data taken from table. 95% confidence intervals were converted to SE by dividing them by 1.96 and SE was converted to SD.,no,5,1,39.75971428571429,40.97485714285714,1.2195347950689654,1.1196439312916666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.140851009,1.369021211,0.9249999999999972,0.03969700126130281,5.019045692622081,no
